OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Area,Shape__Length
193852,26,Wicklow,142425,2020/03/19 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,0,,,,5580728578.64697,427539.198566779
193853,1,Carlow,56932,2020/03/20 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,0,,,,2432351721.08691,319348.572538664
193854,2,Cavan,76176,2020/03/20 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,0,,,,5575009910.82324,515954.496459225
193855,3,Clare,118817,2020/03/20 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,0,,,,8722541705.68115,1013948.95023179
193856,4,Cork,542868,2020/03/20 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,0,,,,19529490885.5488,2129949.40863365
193857,5,Donegal,159192,2020/03/20 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,0,,,,14624041936.8887,2145085.77438756
193858,6,Dublin,1347359,2020/03/20 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,0,,,,2612632654.59473,449433.53182733
193859,7,Galway,258058,2020/03/20 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,0,,,,17079158586.2568,1972288.28611619
193860,8,Kerry,147707,2020/03/20 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,0,,,,12483603408.0742,1753779.81860439
193861,9,Kildare,222504,2020/03/20 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,0,,,,4726063621.61621,422182.036778848
193862,10,Kilkenny,99232,2020/03/20 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,0,,,,5585391835.08203,453397.572162214
193863,11,Laois,84697,2020/03/20 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,0,,,,4731211499.44824,398512.462211564
193864,12,Leitrim,32044,2020/03/20 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,0,,,,4618679672.90234,453253.685043117
193865,13,Limerick,194899,2020/03/20 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,0,,,,7206726911.85791,673892.690484703
193866,14,Longford,40873,2020/03/20 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,0,,,,3097977868.80127,315245.172822004
193867,15,Louth,128884,2020/03/20 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,0,,,,2386326963.30518,352203.517153586
193868,16,Mayo,130507,2020/03/20 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,0,,,,16036984139.0337,2101964.07657906
193869,17,Meath,195044,2020/03/20 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,0,,,,6658570745.56543,554844.750540487
193870,18,Monaghan,61386,2020/03/20 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,0,,,,3768943156.93945,392803.047266063
193871,19,Offaly,77961,2020/03/20 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,0,,,,5558826350.06201,561440.378583655
193872,20,Roscommon,64544,2020/03/20 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,0,,,,7278743875.74121,622494.154575241
193873,21,Sligo,65535,2020/03/20 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,0,,,,5348370378.15381,682286.870285499
193874,22,Tipperary,159553,2020/03/20 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,0,,,,11551196729.2788,781276.579658177
193875,23,Waterford,116176,2020/03/20 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,0,,,,4848379554.98291,643184.903993029
193876,24,Westmeath,88770,2020/03/20 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,0,,,,5208705730.30273,422669.332716032
193877,25,Wexford,149722,2020/03/20 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,0,,,,6332221063.42285,589324.476745023
193878,26,Wicklow,142425,2020/03/20 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,0,,,,5580728578.64697,427539.198566779
193879,1,Carlow,56932,2020/03/21 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,3,5.26944424927984,,,2432351721.08691,319348.572538664
193880,2,Cavan,76176,2020/03/21 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,3,3.93824826717076,,,5575009910.82324,515954.496459225
193881,3,Clare,118817,2020/03/21 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,9,7.57467365780991,,,8722541705.68115,1013948.95023179
193882,4,Cork,542868,2020/03/21 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,104,19.1575115866104,,,19529490885.5488,2129949.40863365
193883,5,Donegal,159192,2020/03/21 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,8,5.02537815970652,,,14624041936.8887,2145085.77438756
193884,6,Dublin,1347359,2020/03/21 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,471,34.957275677826,,,2612632654.59473,449433.53182733
193885,7,Galway,258058,2020/03/21 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,33,12.787822892528,,,17079158586.2568,1972288.28611619
193886,8,Kerry,147707,2020/03/21 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,12,8.12419181216868,,,12483603408.0742,1753779.81860439
193887,9,Kildare,222504,2020/03/21 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,23,10.3368928199044,,,4726063621.61621,422182.036778848
193888,10,Kilkenny,99232,2020/03/21 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,15,15.1160915833602,,,5585391835.08203,453397.572162214
193889,11,Laois,84697,2020/03/21 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,6,7.0840761774325,,,4731211499.44824,398512.462211564
193890,12,Leitrim,32044,2020/03/21 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,3,9.3621270752715,,,4618679672.90234,453253.685043117
193891,13,Limerick,194899,2020/03/21 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,18,9.23555277348781,,,7206726911.85791,673892.690484703
193892,14,Longford,40873,2020/03/21 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,3,7.33980867565386,,,3097977868.80127,315245.172822004
193893,15,Louth,128884,2020/03/21 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,13,10.0865894913255,,,2386326963.30518,352203.517153586
193894,16,Mayo,130507,2020/03/21 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,6,4.59745454266821,,,16036984139.0337,2101964.07657906
193895,17,Meath,195044,2020/03/21 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,13,6.66516273251164,,,6658570745.56543,554844.750540487
193896,18,Monaghan,61386,2020/03/21 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,3,4.88710780959828,,,3768943156.93945,392803.047266063
193897,19,Offaly,77961,2020/03/21 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,10,12.8269262836546,,,5558826350.06201,561440.378583655
193898,20,Roscommon,64544,2020/03/21 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,3,4.64799206742687,,,7278743875.74121,622494.154575241
193899,21,Sligo,65535,2020/03/21 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,8,12.2072175173571,,,5348370378.15381,682286.870285499
193900,22,Tipperary,159553,2020/03/21 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,20,12.5350197113185,,,11551196729.2788,781276.579658177
193901,23,Waterford,116176,2020/03/21 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,9,7.74686682275169,,,4848379554.98291,643184.903993029
193902,24,Westmeath,88770,2020/03/21 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,20,22.5301340542976,,,5208705730.30273,422669.332716032
193903,25,Wexford,149722,2020/03/21 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,3,2.00371354911102,,,6332221063.42285,589324.476745023
193904,26,Wicklow,142425,2020/03/21 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,22,15.4467263472003,,,5580728578.64697,427539.198566779
193905,1,Carlow,56932,2020/03/22 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,3,5.26944424927984,,,2432351721.08691,319348.572538664
193906,2,Cavan,76176,2020/03/22 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,5,6.56374711195127,,,5575009910.82324,515954.496459225
193907,3,Clare,118817,2020/03/22 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,11,9.25793447065656,,,8722541705.68115,1013948.95023179
193908,4,Cork,542868,2020/03/22 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,123,22.6574415880103,,,19529490885.5488,2129949.40863365
193909,5,Donegal,159192,2020/03/22 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,11,6.90989496959646,,,14624041936.8887,2145085.77438756
193910,6,Dublin,1347359,2020/03/22 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,535,39.7073088909489,,,2612632654.59473,449433.53182733
193911,7,Galway,258058,2020/03/22 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,35,13.5628424617722,,,17079158586.2568,1972288.28611619
193912,8,Kerry,147707,2020/03/22 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,15,10.1552397652109,,,12483603408.0742,1753779.81860439
193913,9,Kildare,222504,2020/03/22 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,25,11.2357530651134,,,4726063621.61621,422182.036778848
193914,10,Kilkenny,99232,2020/03/22 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,16,16.1238310222509,,,5585391835.08203,453397.572162214
193915,11,Laois,84697,2020/03/22 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,8,9.44543490324333,,,4731211499.44824,398512.462211564
193916,12,Leitrim,32044,2020/03/22 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,3,9.3621270752715,,,4618679672.90234,453253.685043117
193917,13,Limerick,194899,2020/03/22 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,19,9.74863903868157,,,7206726911.85791,673892.690484703
193918,14,Longford,40873,2020/03/22 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,3,7.33980867565386,,,3097977868.80127,315245.172822004
193919,15,Louth,128884,2020/03/22 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,16,12.4142639893237,,,2386326963.30518,352203.517153586
193920,16,Mayo,130507,2020/03/22 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,9,6.89618181400231,,,16036984139.0337,2101964.07657906
193921,17,Meath,195044,2020/03/22 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,16,8.20327720924509,,,6658570745.56543,554844.750540487
193922,18,Monaghan,61386,2020/03/22 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,3,4.88710780959828,,,3768943156.93945,392803.047266063
193923,19,Offaly,77961,2020/03/22 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,13,16.675004168751,,,5558826350.06201,561440.378583655
193924,20,Roscommon,64544,2020/03/22 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,3,4.64799206742687,,,7278743875.74121,622494.154575241
193925,21,Sligo,65535,2020/03/22 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,8,12.2072175173571,,,5348370378.15381,682286.870285499
193926,22,Tipperary,159553,2020/03/22 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,20,12.5350197113185,,,11551196729.2788,781276.579658177
193927,23,Waterford,116176,2020/03/22 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,13,11.1899187439747,,,4848379554.98291,643184.903993029
193928,24,Westmeath,88770,2020/03/22 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,21,23.6566407570125,,,5208705730.30273,422669.332716032
193929,25,Wexford,149722,2020/03/22 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,7,4.67533161459238,,,6332221063.42285,589324.476745023
193930,26,Wicklow,142425,2020/03/22 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,28,19.6594698964367,,,5580728578.64697,427539.198566779
193931,1,Carlow,56932,2020/03/23 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,3,5.26944424927984,,,2432351721.08691,319348.572538664
193932,2,Cavan,76176,2020/03/23 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,5,6.56374711195127,,,5575009910.82324,515954.496459225
193933,3,Clare,118817,2020/03/23 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,12,10.0995648770799,,,8722541705.68115,1013948.95023179
193934,4,Cork,542868,2020/03/23 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,133,24.4995100097998,,,19529490885.5488,2129949.40863365
193935,5,Donegal,159192,2020/03/23 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,11,6.90989496959646,,,14624041936.8887,2145085.77438756
193936,6,Dublin,1347359,2020/03/23 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,659,48.9104982413744,,,2612632654.59473,449433.53182733
193937,7,Galway,258058,2020/03/23 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,40,15.5003913848825,,,17079158586.2568,1972288.28611619
193938,8,Kerry,147707,2020/03/23 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,33,22.3415274834639,,,12483603408.0742,1753779.81860439
193939,9,Kildare,222504,2020/03/23 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,34,15.2806241685543,,,4726063621.61621,422182.036778848
193940,10,Kilkenny,99232,2020/03/23 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,16,16.1238310222509,,,5585391835.08203,453397.572162214
193941,11,Laois,84697,2020/03/23 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,9,10.6261142661487,,,4731211499.44824,398512.462211564
193942,12,Leitrim,32044,2020/03/23 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,3,9.3621270752715,,,4618679672.90234,453253.685043117
193943,13,Limerick,194899,2020/03/23 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,19,9.74863903868157,,,7206726911.85791,673892.690484703
193944,14,Longford,40873,2020/03/23 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,4,9.78641156753847,,,3097977868.80127,315245.172822004
193945,15,Louth,128884,2020/03/23 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,18,13.9660469879892,,,2386326963.30518,352203.517153586
193946,16,Mayo,130507,2020/03/23 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,9,6.89618181400231,,,16036984139.0337,2101964.07657906
193947,17,Meath,195044,2020/03/23 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,24,12.3049158138676,,,6658570745.56543,554844.750540487
193948,18,Monaghan,61386,2020/03/23 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,3,4.88710780959828,,,3768943156.93945,392803.047266063
193949,19,Offaly,77961,2020/03/23 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,13,16.675004168751,,,5558826350.06201,561440.378583655
193950,20,Roscommon,64544,2020/03/23 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,3,4.64799206742687,,,7278743875.74121,622494.154575241
193951,21,Sligo,65535,2020/03/23 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,8,12.2072175173571,,,5348370378.15381,682286.870285499
193952,22,Tipperary,159553,2020/03/23 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,20,12.5350197113185,,,11551196729.2788,781276.579658177
193953,23,Waterford,116176,2020/03/23 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,15,12.9114447045861,,,4848379554.98291,643184.903993029
193954,24,Westmeath,88770,2020/03/23 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,25,28.162667567872,,,5208705730.30273,422669.332716032
193955,25,Wexford,149722,2020/03/23 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,7,4.67533161459238,,,6332221063.42285,589324.476745023
193956,26,Wicklow,142425,2020/03/23 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,39,27.3828330700369,,,5580728578.64697,427539.198566779
193957,1,Carlow,56932,2020/03/24 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,3,5.26944424927984,,,2432351721.08691,319348.572538664
193958,2,Cavan,76176,2020/03/24 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,6,7.87649653434153,,,5575009910.82324,515954.496459225
193959,3,Clare,118817,2020/03/24 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,25,21.0407601605831,,,8722541705.68115,1013948.95023179
193960,4,Cork,542868,2020/03/24 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,154,28.3678536955577,,,19529490885.5488,2129949.40863365
193961,5,Donegal,159192,2020/03/24 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,12,7.53806723955978,,,14624041936.8887,2145085.77438756
193962,6,Dublin,1347359,2020/03/24 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,774,57.4457141712046,,,2612632654.59473,449433.53182733
193963,7,Galway,258058,2020/03/24 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,45,17.4379403079928,,,17079158586.2568,1972288.28611619
193964,8,Kerry,147707,2020/03/24 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,38,25.7266074052008,,,12483603408.0742,1753779.81860439
193965,9,Kildare,222504,2020/03/24 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,39,17.527774781577,,,4726063621.61621,422182.036778848
193966,10,Kilkenny,99232,2020/03/24 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,19,19.1470493389229,,,5585391835.08203,453397.572162214
193967,11,Laois,84697,2020/03/24 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,9,10.6261142661487,,,4731211499.44824,398512.462211564
193968,12,Leitrim,32044,2020/03/24 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,3,9.3621270752715,,,4618679672.90234,453253.685043117
193969,13,Limerick,194899,2020/03/24 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,24,12.3140703646504,,,7206726911.85791,673892.690484703
193970,14,Longford,40873,2020/03/24 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,3,7.33980867565386,,,3097977868.80127,315245.172822004
193971,15,Louth,128884,2020/03/24 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,20,15.5178299866547,,,2386326963.30518,352203.517153586
193972,16,Mayo,130507,2020/03/24 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,14,10.7273939328925,,,16036984139.0337,2101964.07657906
193973,17,Meath,195044,2020/03/24 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,27,13.8430302906011,,,6658570745.56543,554844.750540487
193974,18,Monaghan,61386,2020/03/24 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,3,4.88710780959828,,,3768943156.93945,392803.047266063
193975,19,Offaly,77961,2020/03/24 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,16,20.5230820538474,,,5558826350.06201,561440.378583655
193976,20,Roscommon,64544,2020/03/24 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,5,7.74665344571145,,,7278743875.74121,622494.154575241
193977,21,Sligo,65535,2020/03/24 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,8,12.2072175173571,,,5348370378.15381,682286.870285499
193978,22,Tipperary,159553,2020/03/24 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,27,16.92227661028,,,11551196729.2788,781276.579658177
193979,23,Waterford,116176,2020/03/24 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,22,18.9367855667263,,,4848379554.98291,643184.903993029
193980,24,Westmeath,88770,2020/03/24 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,29,32.6686943787316,,,5208705730.30273,422669.332716032
